record_id,date_time,city_zone,road_type,traffic_volume,average_speed_kmph,weather_condition,accident_reported,travel_time_minutes,congestion_level
312,2024-01-13 23:00:00,Residential,Highway,862,58.9,Storm,No,23.1,Low
313,2024-01-14 00:00:00,Suburban,Main Road,2420,15.1,Clear,No,19.0,High
314,2024-01-14 01:00:00,Suburban,Local Road,908,50.4,Storm,Yes,28.6,High
315,2024-01-14 02:00:00,Commercial,Local Road,1557,79.9,Fog,No,16.0,Low
316,2024-01-14 03:00:00,Residential,Local Road,707,60.9,Rain,Yes,69.1,Medium
317,2024-01-14 04:00:00,Industrial,Highway,1969,48.7,Fog,Yes,68.7,High
318,2024-01-14 05:00:00,Industrial,Main Road,2872,17.7,Clear,No,104.3,High
319,2024-01-14 06:00:00,Downtown,Main Road,1308,46.3,Storm,No,53.5,Medium
320,2024-01-14 07:00:00,Residential,Local Road,2053,11.6,Rain,No,41.8,Medium
321,2024-01-14 08:00:00,Downtown,Main Road,938,71.3,Clear,No,76.5,High
322,2024-01-14 09:00:00,Commercial,Highway,1421,21.9,Clear,No,101.8,Medium
323,2024-01-14 10:00:00,Downtown,Local Road,2009,35.7,Rain,No,100.1,Medium
324,2024-01-14 11:00:00,Industrial,Highway,467,15.5,Storm,No,45.1,Low
325,2024-01-14 12:00:00,Commercial,Local Road,834,44.4,Clear,Yes,96.6,High
326,2024-01-14 13:00:00,Residential,Highway,2182,46.1,Storm,No,61.7,Low
327,2024-01-14 14:00:00,Residential,Highway,396,68.6,Rain,No,8.3,Medium
328,2024-01-14 15:00:00,Suburban,Local Road,197,34.4,Fog,No,39.2,Low
329,2024-01-14 16:00:00,Commercial,Local Road,653,37.2,Rain,No,71.7,Medium
330,2024-01-14 17:00:00,Commercial,Local Road,1718,55.8,Storm,Yes,24.4,Low
331,2024-01-14 18:00:00,Industrial,Highway,491,21.6,Rain,No,7.4,High
332,2024-01-14 19:00:00,Residential,Main Road,557,40.3,Storm,No,37.8,Low
333,2024-01-14 20:00:00,Commercial,Local Road,260,35.8,Fog,Yes,29.9,High
334,2024-01-14 21:00:00,Residential,Main Road,1315,68.7,Clear,No,30.4,High
335,2024-01-14 22:00:00,Commercial,Main Road,1896,20.8,Fog,No,37.9,Medium
336,2024-01-14 23:00:00,Downtown,Local Road,1452,65.0,Clear,No,54.4,Low
337,2024-01-15 00:00:00,Downtown,Highway,790,33.8,Rain,No,55.5,Low
338,2024-01-15 01:00:00,Commercial,Main Road,2085,46.1,Storm,No,75.0,Low
339,2024-01-15 02:00:00,Commercial,Local Road,1907,49.1,Fog,No,6.9,Medium
340,2024-01-15 03:00:00,Suburban,Main Road,2433,75.4,Storm,Yes,65.9,High
341,2024-01-15 04:00:00,Suburban,Main Road,2502,45.9,Storm,No,49.5,Low
342,2024-01-15 05:00:00,Suburban,Highway,868,34.6,Fog,No,93.5,Low
343,2024-01-15 06:00:00,Residential,Highway,2157,33.4,Fog,No,58.8,Medium
344,2024-01-15 07:00:00,Residential,Local Road,2267,77.5,Fog,No,67.2,High
345,2024-01-15 08:00:00,Residential,Main Road,2076,45.4,Clear,No,19.9,Low
346,2024-01-15 09:00:00,Residential,Main Road,1301,54.8,Clear,No,24.0,Low
347,2024-01-15 10:00:00,Commercial,Local Road,1603,42.4,Clear,No,8.7,Medium
348,2024-01-15 11:00:00,Commercial,Local Road,1353,47.5,Storm,No,37.2,Low
349,2024-01-15 12:00:00,Industrial,Main Road,878,46.4,Fog,No,110.5,High
350,2024-01-15 13:00:00,Suburban,Main Road,1402,77.5,Storm,No,12.7,Medium
351,2024-01-15 14:00:00,Downtown,Main Road,540,38.5,Clear,No,97.9,High
352,2024-01-15 15:00:00,Commercial,Local Road,916,34.6,Rain,Yes,71.8,Medium
353,2024-01-15 16:00:00,Downtown,Local Road,599,62.1,Clear,No,102.5,Low
354,2024-01-15 17:00:00,Downtown,Highway,1657,32.9,Rain,No,90.3,Medium
355,2024-01-15 18:00:00,Residential,Highway,2087,77.0,Clear,No,39.6,Low
356,2024-01-15 19:00:00,Downtown,Local Road,2354,45.4,Rain,No,25.4,Low
357,2024-01-15 20:00:00,Residential,Main Road,2763,37.9,Fog,No,63.0,Medium
358,2024-01-15 21:00:00,Commercial,Local Road,2924,51.8,Clear,No,77.8,Low
359,2024-01-15 22:00:00,Suburban,Main Road,2440,64.1,Fog,No,61.5,Low
360,2024-01-15 23:00:00,Commercial,Main Road,536,45.4,Fog,No,57.1,Medium
361,2024-01-16 00:00:00,Downtown,Highway,2227,55.8,Fog,No,101.5,Medium
362,2024-01-16 01:00:00,Industrial,Local Road,113,46.5,Clear,Yes,31.4,Medium
363,2024-01-16 02:00:00,Industrial,Local Road,1992,73.8,Fog,No,70.1,Medium
364,2024-01-16 03:00:00,Industrial,Local Road,2869,28.3,Clear,No,42.9,Medium
365,2024-01-16 04:00:00,Industrial,Main Road,1696,42.0,Storm,Yes,33.0,High
366,2024-01-16 05:00:00,Downtown,Local Road,922,41.4,Storm,No,62.9,Low
367,2024-01-16 06:00:00,Commercial,Highway,739,19.6,Rain,No,106.5,Medium
368,2024-01-16 07:00:00,Suburban,Main Road,1009,13.6,Storm,No,7.1,High
369,2024-01-16 08:00:00,Industrial,Local Road,2662,53.6,Fog,Yes,26.7,Medium
370,2024-01-16 09:00:00,Suburban,Local Road,2755,77.6,Clear,No,49.3,Low
371,2024-01-16 10:00:00,Downtown,Highway,2984,76.2,Storm,No,106.6,Medium
372,2024-01-16 11:00:00,Downtown,Local Road,1208,72.6,Rain,No,47.5,High
373,2024-01-16 12:00:00,Residential,Local Road,2449,57.1,Fog,No,74.1,Low
374,2024-01-16 13:00:00,Industrial,Local Road,1209,67.2,Storm,Yes,25.7,Low
375,2024-01-16 14:00:00,Downtown,Highway,2520,36.8,Fog,No,56.4,Low
376,2024-01-16 15:00:00,Suburban,Main Road,1076,24.8,Clear,No,32.5,Low
377,2024-01-16 16:00:00,Residential,Highway,146,52.1,Clear,No,67.7,High
378,2024-01-16 17:00:00,Residential,Highway,492,64.5,Clear,No,21.8,Low
379,2024-01-16 18:00:00,Commercial,Highway,384,30.8,Clear,Yes,93.6,Medium
380,2024-01-16 19:00:00,Residential,Highway,1374,47.1,Clear,No,95.8,Medium
381,2024-01-16 20:00:00,Residential,Main Road,2708,79.4,Clear,No,8.5,Medium
382,2024-01-16 21:00:00,Downtown,Highway,2035,22.6,Rain,No,19.0,High
383,2024-01-16 22:00:00,Industrial,Main Road,2463,34.4,Rain,No,63.2,High
384,2024-01-16 23:00:00,Residential,Main Road,725,28.3,Storm,No,34.6,High
385,2024-01-17 00:00:00,Suburban,Main Road,357,13.4,Rain,No,51.2,Low
386,2024-01-17 01:00:00,Residential,Main Road,2282,71.6,Fog,No,88.1,Medium
387,2024-01-17 02:00:00,Commercial,Local Road,1196,42.7,Rain,No,60.4,Medium
388,2024-01-17 03:00:00,Residential,Main Road,595,67.2,Storm,Yes,114.7,Medium
389,2024-01-17 04:00:00,Commercial,Main Road,1927,45.3,Rain,No,50.7,Low
390,2024-01-17 05:00:00,Suburban,Main Road,1615,65.5,Clear,No,17.0,Low
391,2024-01-17 06:00:00,Downtown,Highway,1228,15.9,Fog,No,66.1,Medium
392,2024-01-17 07:00:00,Residential,Local Road,1013,18.3,Fog,No,79.2,High
393,2024-01-17 08:00:00,Residential,Local Road,941,25.4,Storm,No,14.5,Low
394,2024-01-17 09:00:00,Industrial,Local Road,1512,16.7,Rain,No,76.0,Low
395,2024-01-17 10:00:00,Commercial,Main Road,442,40.9,Clear,No,49.0,Low
396,2024-01-17 11:00:00,Commercial,Highway,1391,16.9,Rain,Yes,59.1,Low
397,2024-01-17 12:00:00,Commercial,Highway,2891,78.3,Storm,No,79.4,Low
398,2024-01-17 13:00:00,Residential,Local Road,776,15.9,Clear,No,18.6,Medium
399,2024-01-17 14:00:00,Downtown,Highway,2567,76.6,Storm,No,85.0,High
400,2024-01-17 15:00:00,Suburban,Main Road,2773,46.4,Fog,No,71.6,Low
401,2024-01-17 16:00:00,Commercial,Local Road,1041,72.2,Rain,No,116.1,Low
402,2024-01-17 17:00:00,Residential,Main Road,936,50.4,Rain,No,64.9,Low
403,2024-01-17 18:00:00,Suburban,Main Road,1643,19.2,Storm,Yes,112.0,Medium
404,2024-01-17 19:00:00,Industrial,Main Road,459,65.3,Fog,No,106.1,Low
405,2024-01-17 20:00:00,Downtown,Main Road,1989,76.7,Storm,Yes,65.1,Medium
406,2024-01-17 21:00:00,Industrial,Local Road,2281,51.9,Storm,No,73.6,High
407,2024-01-17 22:00:00,Commercial,Highway,1561,76.6,Storm,No,93.2,High
408,2024-01-17 23:00:00,Downtown,Highway,1380,31.2,Storm,No,115.3,Medium
409,2024-01-18 00:00:00,Downtown,Highway,1980,58.7,Fog,No,34.6,Medium
410,2024-01-18 01:00:00,Residential,Main Road,1457,28.9,Fog,No,73.9,Low
411,2024-01-18 02:00:00,Downtown,Highway,2799,75.2,Clear,No,54.1,Medium
412,2024-01-18 03:00:00,Suburban,Highway,2614,40.6,Rain,No,14.4,Medium
413,2024-01-18 04:00:00,Commercial,Main Road,2857,27.5,Fog,No,105.2,Medium
414,2024-01-18 05:00:00,Downtown,Main Road,830,17.0,Storm,No,105.4,High
415,2024-01-18 06:00:00,Commercial,Highway,1884,67.2,Rain,No,28.9,Low
416,2024-01-18 07:00:00,Downtown,Local Road,2506,71.1,Rain,No,42.3,High
417,2024-01-18 08:00:00,Residential,Main Road,2027,33.9,Fog,No,103.6,High
418,2024-01-18 09:00:00,Residential,Local Road,1251,79.5,Rain,No,30.5,Medium
419,2024-01-18 10:00:00,Residential,Main Road,595,39.9,Clear,No,98.3,Medium
420,2024-01-18 11:00:00,Commercial,Local Road,1997,28.6,Storm,No,85.3,Low
421,2024-01-18 12:00:00,Residential,Local Road,418,48.2,Rain,No,25.5,High
422,2024-01-18 13:00:00,Suburban,Local Road,764,47.7,Fog,No,48.2,High
423,2024-01-18 14:00:00,Industrial,Main Road,2457,61.6,Storm,No,76.7,High
424,2024-01-18 15:00:00,Residential,Local Road,2058,48.3,Clear,No,69.3,Medium
425,2024-01-18 16:00:00,Industrial,Local Road,542,21.1,Fog,Yes,63.1,Medium
426,2024-01-18 17:00:00,Suburban,Local Road,1741,53.4,Clear,No,64.6,Medium
427,2024-01-18 18:00:00,Residential,Local Road,823,13.7,Clear,No,106.4,Medium
428,2024-01-18 19:00:00,Commercial,Local Road,1933,59.2,Rain,No,119.7,Low
429,2024-01-18 20:00:00,Downtown,Main Road,2254,10.2,Storm,No,113.3,Medium
430,2024-01-18 21:00:00,Suburban,Main Road,2240,26.0,Rain,No,36.1,Low
431,2024-01-18 22:00:00,Suburban,Local Road,2691,32.6,Clear,No,81.7,Medium
432,2024-01-18 23:00:00,Suburban,Main Road,2148,22.9,Fog,Yes,6.3,Low
433,2024-01-19 00:00:00,Downtown,Local Road,2747,13.7,Storm,No,50.8,Medium
434,2024-01-19 01:00:00,Suburban,Local Road,2619,51.4,Clear,No,50.9,High
435,2024-01-19 02:00:00,Suburban,Highway,2705,51.9,Fog,No,25.7,High
436,2024-01-19 03:00:00,Industrial,Highway,2216,56.3,Clear,Yes,26.6,Low
437,2024-01-19 04:00:00,Industrial,Main Road,2192,62.8,Rain,No,119.1,Low
438,2024-01-19 05:00:00,Suburban,Local Road,494,10.3,Rain,No,18.9,Medium
439,2024-01-19 06:00:00,Residential,Main Road,945,41.2,Clear,No,59.3,Low
440,2024-01-19 07:00:00,Suburban,Highway,741,40.6,Rain,No,105.9,Medium
441,2024-01-19 08:00:00,Industrial,Main Road,945,25.1,Storm,Yes,34.6,High
442,2024-01-19 09:00:00,Commercial,Highway,2900,69.4,Fog,No,17.6,Medium
443,2024-01-19 10:00:00,Downtown,Local Road,1121,10.3,Clear,No,89.4,High
444,2024-01-19 11:00:00,Commercial,Highway,2629,62.4,Clear,No,106.8,Low
445,2024-01-19 12:00:00,Commercial,Highway,953,26.3,Rain,No,11.8,High
446,2024-01-19 13:00:00,Industrial,Highway,2530,45.4,Storm,Yes,99.5,Low
447,2024-01-19 14:00:00,Industrial,Local Road,2157,66.9,Fog,No,80.4,Medium
448,2024-01-19 15:00:00,Residential,Main Road,1810,24.5,Fog,No,106.9,Low
449,2024-01-19 16:00:00,Industrial,Highway,1066,75.0,Fog,No,104.9,Low
450,2024-01-19 17:00:00,Industrial,Local Road,2340,15.8,Rain,No,44.9,High
451,2024-01-19 18:00:00,Commercial,Highway,664,29.7,Storm,No,16.6,Medium
452,2024-01-19 19:00:00,Suburban,Local Road,1629,65.4,Storm,No,67.8,Medium
453,2024-01-19 20:00:00,Industrial,Local Road,1675,69.0,Rain,Yes,82.3,Low
454,2024-01-19 21:00:00,Commercial,Main Road,636,33.8,Fog,No,18.9,Low
455,2024-01-19 22:00:00,Suburban,Main Road,128,16.0,Clear,No,79.4,Medium
456,2024-01-19 23:00:00,Residential,Highway,2996,62.8,Storm,No,27.8,High
457,2024-01-20 00:00:00,Industrial,Local Road,2491,37.3,Fog,No,69.8,Medium
458,2024-01-20 01:00:00,Industrial,Local Road,355,24.1,Storm,No,57.9,Medium
459,2024-01-20 02:00:00,Downtown,Main Road,528,45.5,Storm,No,63.2,Low
460,2024-01-20 03:00:00,Industrial,Highway,1768,73.6,Rain,No,118.9,High
461,2024-01-20 04:00:00,Residential,Main Road,2606,26.2,Clear,No,114.0,High
462,2024-01-20 05:00:00,Suburban,Main Road,1379,17.2,Storm,No,67.1,Low
463,2024-01-20 06:00:00,Residential,Highway,305,33.7,Clear,No,67.0,Medium
464,2024-01-20 07:00:00,Downtown,Highway,1716,44.5,Rain,No,21.5,Medium
465,2024-01-20 08:00:00,Downtown,Highway,979,25.8,Fog,No,66.8,High
466,2024-01-20 09:00:00,Suburban,Highway,1499,45.3,Fog,No,100.1,Low
467,2024-01-20 10:00:00,Downtown,Highway,2282,18.8,Fog,No,78.2,High
468,2024-01-20 11:00:00,Suburban,Local Road,1326,54.9,Clear,No,49.1,Medium
469,2024-01-20 12:00:00,Downtown,Main Road,131,74.1,Rain,No,60.2,Medium
470,2024-01-20 13:00:00,Commercial,Local Road,2758,55.2,Storm,No,34.0,High
471,2024-01-20 14:00:00,Industrial,Highway,1794,52.1,Storm,Yes,67.7,Low
472,2024-01-20 15:00:00,Residential,Local Road,903,71.4,Clear,No,110.4,Medium
473,2024-01-20 16:00:00,Suburban,Highway,327,73.3,Clear,No,22.3,Low
474,2024-01-20 17:00:00,Industrial,Main Road,659,67.9,Storm,No,40.9,Low
475,2024-01-20 18:00:00,Suburban,Highway,1275,72.1,Rain,No,104.9,Low
476,2024-01-20 19:00:00,Residential,Local Road,2416,24.5,Clear,No,112.7,Low
477,2024-01-20 20:00:00,Industrial,Main Road,349,30.8,Storm,No,45.2,Medium
478,2024-01-20 21:00:00,Commercial,Local Road,202,75.4,Rain,Yes,41.7,High
479,2024-01-20 22:00:00,Downtown,Local Road,1842,46.8,Clear,No,45.5,Low
480,2024-01-20 23:00:00,Downtown,Main Road,1122,76.5,Clear,No,105.2,Medium
481,2024-01-21 00:00:00,Downtown,Highway,1971,49.7,Rain,No,35.3,Low
482,2024-01-21 01:00:00,Industrial,Local Road,1485,12.0,Clear,No,48.8,High
483,2024-01-21 02:00:00,Suburban,Main Road,450,20.1,Storm,No,101.8,Low
484,2024-01-21 03:00:00,Industrial,Main Road,2035,14.5,Clear,No,51.1,Low
485,2024-01-21 04:00:00,Downtown,Highway,188,43.3,Clear,No,60.2,Low
486,2024-01-21 05:00:00,Commercial,Main Road,2326,20.4,Rain,Yes,42.7,Medium
487,2024-01-21 06:00:00,Suburban,Highway,496,60.4,Storm,No,66.9,Low
488,2024-01-21 07:00:00,Industrial,Main Road,297,72.4,Storm,No,14.3,High
489,2024-01-21 08:00:00,Suburban,Local Road,719,65.9,Rain,No,28.9,Medium
490,2024-01-21 09:00:00,Industrial,Highway,2184,24.7,Storm,No,63.4,Medium
491,2024-01-21 10:00:00,Suburban,Main Road,2568,44.5,Clear,No,103.3,Medium
492,2024-01-21 11:00:00,Commercial,Local Road,1353,44.2,Rain,No,115.8,High
493,2024-01-21 12:00:00,Residential,Local Road,813,71.4,Fog,No,87.3,Medium
494,2024-01-21 13:00:00,Industrial,Main Road,2938,58.4,Storm,No,56.5,Low
495,2024-01-21 14:00:00,Downtown,Highway,1861,70.9,Fog,Yes,65.7,Low
496,2024-01-21 15:00:00,Commercial,Local Road,2776,16.3,Fog,No,72.7,Low
497,2024-01-21 16:00:00,Downtown,Highway,1660,34.2,Rain,No,102.5,Medium
498,2024-01-21 17:00:00,Downtown,Main Road,2137,10.1,Storm,No,110.7,High
499,2024-01-21 18:00:00,Industrial,Main Road,638,79.0,Storm,No,112.6,Medium
500,2024-01-21 19:00:00,Residential,Local Road,1089,13.6,Rain,Yes,22.5,Low
501,2024-01-21 20:00:00,Downtown,Local Road,2100,77.4,Clear,No,31.4,Low
502,2024-01-21 21:00:00,Downtown,Main Road,2986,30.4,Clear,Yes,8.5,Low
503,2024-01-21 22:00:00,Downtown,Highway,1316,68.3,Fog,No,115.1,Medium
504,2024-01-21 23:00:00,Commercial,Main Road,2327,67.5,Clear,No,49.9,Low
505,2024-01-22 00:00:00,Industrial,Local Road,1771,19.1,Clear,No,73.6,Low
506,2024-01-22 01:00:00,Downtown,Main Road,1549,41.9,Rain,No,82.2,Medium
507,2024-01-22 02:00:00,Suburban,Local Road,2391,19.7,Fog,No,44.9,Low
508,2024-01-22 03:00:00,Residential,Local Road,2029,64.5,Fog,No,85.3,Low
509,2024-01-22 04:00:00,Industrial,Local Road,1118,34.8,Clear,No,59.5,Medium
510,2024-01-22 05:00:00,Downtown,Main Road,2905,35.8,Clear,No,81.1,High
511,2024-01-22 06:00:00,Industrial,Local Road,2600,42.9,Storm,No,36.9,Low
512,2024-01-22 07:00:00,Industrial,Highway,2054,27.7,Rain,No,107.7,High
513,2024-01-22 08:00:00,Industrial,Main Road,2656,21.4,Rain,No,57.6,Medium
514,2024-01-22 09:00:00,Downtown,Highway,2435,29.0,Clear,No,101.2,High
515,2024-01-22 10:00:00,Suburban,Main Road,106,33.6,Rain,No,45.9,High
516,2024-01-22 11:00:00,Industrial,Local Road,2192,71.2,Fog,No,7.1,Low
517,2024-01-22 12:00:00,Industrial,Local Road,1732,75.5,Rain,Yes,117.5,Low
518,2024-01-22 13:00:00,Suburban,Local Road,315,78.6,Storm,No,78.8,Low
519,2024-01-22 14:00:00,Suburban,Highway,2298,25.8,Rain,No,118.8,High
520,2024-01-22 15:00:00,Industrial,Main Road,996,43.2,Rain,No,117.3,Low
521,2024-01-22 16:00:00,Industrial,Local Road,1666,20.4,Clear,No,74.0,Low
522,2024-01-22 17:00:00,Suburban,Main Road,1686,44.4,Clear,No,95.7,Low
523,2024-01-22 18:00:00,Downtown,Highway,2336,63.4,Fog,Yes,13.1,Low
524,2024-01-22 19:00:00,Residential,Local Road,1271,22.7,Fog,No,90.7,Low
525,2024-01-22 20:00:00,Suburban,Local Road,1722,52.6,Clear,No,64.9,High
526,2024-01-22 21:00:00,Residential,Highway,2709,70.8,Clear,No,107.3,Medium
527,2024-01-22 22:00:00,Commercial,Main Road,2996,15.2,Fog,No,70.1,Medium
528,2024-01-22 23:00:00,Industrial,Local Road,1360,70.1,Storm,No,68.2,High
529,2024-01-23 00:00:00,Commercial,Local Road,261,25.9,Clear,No,14.9,High
530,2024-01-23 01:00:00,Downtown,Local Road,2390,20.7,Clear,No,98.8,High
531,2024-01-23 02:00:00,Commercial,Main Road,2012,36.3,Storm,No,65.1,Medium
532,2024-01-23 03:00:00,Residential,Main Road,1020,47.9,Rain,No,107.7,High
533,2024-01-23 04:00:00,Industrial,Main Road,1859,16.5,Fog,No,36.8,Low
534,2024-01-23 05:00:00,Industrial,Local Road,705,15.0,Storm,No,72.5,High
535,2024-01-23 06:00:00,Suburban,Local Road,1661,43.8,Storm,Yes,34.6,Low
536,2024-01-23 07:00:00,Residential,Local Road,2864,53.4,Fog,Yes,97.7,High
537,2024-01-23 08:00:00,Suburban,Main Road,551,34.4,Rain,No,54.8,Medium
538,2024-01-23 09:00:00,Industrial,Main Road,1711,39.5,Rain,No,23.5,High
539,2024-01-23 10:00:00,Commercial,Main Road,1801,29.4,Fog,No,83.0,Low
540,2024-01-23 11:00:00,Residential,Main Road,901,30.9,Clear,No,76.6,High
541,2024-01-23 12:00:00,Industrial,Main Road,671,23.3,Fog,No,61.2,Medium
542,2024-01-23 13:00:00,Suburban,Local Road,1386,48.7,Storm,Yes,96.6,Medium
543,2024-01-23 14:00:00,Industrial,Local Road,2511,75.2,Fog,No,120.0,High
544,2024-01-23 15:00:00,Residential,Main Road,1793,53.3,Storm,No,72.7,Medium
545,2024-01-23 16:00:00,Commercial,Local Road,2650,29.4,Storm,No,33.5,Medium
546,2024-01-23 17:00:00,Suburban,Highway,2743,52.0,Fog,Yes,87.2,Low
547,2024-01-23 18:00:00,Industrial,Main Road,1819,43.0,Storm,Yes,47.2,Medium
548,2024-01-23 19:00:00,Commercial,Local Road,1274,46.6,Rain,No,42.4,Low
549,2024-01-23 20:00:00,Industrial,Local Road,862,64.9,Clear,No,38.7,High
550,2024-01-23 21:00:00,Commercial,Highway,2534,23.4,Rain,No,81.0,High
551,2024-01-23 22:00:00,Commercial,Local Road,2809,28.9,Clear,No,57.3,High
552,2024-01-23 23:00:00,Suburban,Local Road,2525,78.5,Storm,No,32.4,Medium
553,2024-01-24 00:00:00,Downtown,Highway,2127,33.8,Rain,No,59.5,Low
554,2024-01-24 01:00:00,Suburban,Highway,2986,68.7,Fog,No,57.4,Medium
555,2024-01-24 02:00:00,Industrial,Highway,2631,78.0,Fog,No,35.4,Medium
556,2024-01-24 03:00:00,Suburban,Main Road,760,30.9,Storm,No,55.7,Low
557,2024-01-24 04:00:00,Suburban,Highway,953,79.0,Fog,No,7.8,Low
558,2024-01-24 05:00:00,Residential,Local Road,83,56.9,Storm,No,87.7,Medium
559,2024-01-24 06:00:00,Downtown,Main Road,2392,12.5,Clear,Yes,68.1,Low
560,2024-01-24 07:00:00,Industrial,Local Road,1098,43.8,Clear,No,97.7,Medium
561,2024-01-24 08:00:00,Industrial,Main Road,1894,31.9,Rain,No,50.1,Low
562,2024-01-24 09:00:00,Commercial,Local Road,477,47.2,Clear,No,14.3,High
563,2024-01-24 10:00:00,Commercial,Highway,1167,53.6,Rain,No,41.3,Low
564,2024-01-24 11:00:00,Suburban,Main Road,2281,52.6,Fog,No,59.7,High
565,2024-01-24 12:00:00,Commercial,Highway,79,12.6,Clear,No,72.0,Medium
566,2024-01-24 13:00:00,Suburban,Local Road,604,12.2,Clear,No,59.4,Low
567,2024-01-24 14:00:00,Downtown,Highway,948,22.2,Clear,No,78.7,Medium
568,2024-01-24 15:00:00,Residential,Highway,2552,31.4,Storm,No,58.7,Medium
569,2024-01-24 16:00:00,Downtown,Main Road,1273,72.8,Clear,No,8.5,Medium
570,2024-01-24 17:00:00,Residential,Highway,2026,59.8,Rain,No,26.7,High
571,2024-01-24 18:00:00,Commercial,Local Road,932,63.9,Rain,No,56.9,High
572,2024-01-24 19:00:00,Industrial,Highway,2212,11.1,Rain,No,44.3,Medium
573,2024-01-24 20:00:00,Residential,Local Road,988,70.2,Rain,No,72.8,Medium
574,2024-01-24 21:00:00,Residential,Local Road,93,28.9,Clear,No,27.8,Low
575,2024-01-24 22:00:00,Downtown,Main Road,895,21.7,Storm,Yes,44.3,Low
576,2024-01-24 23:00:00,Suburban,Highway,2838,60.3,Rain,No,82.0,Low
577,2024-01-25 00:00:00,Residential,Highway,1737,31.3,Clear,Yes,65.1,Low
578,2024-01-25 01:00:00,Downtown,Main Road,2154,26.5,Fog,No,91.2,Low
579,2024-01-25 02:00:00,Residential,Highway,494,25.1,Storm,No,52.0,Medium
580,2024-01-25 03:00:00,Residential,Highway,1077,75.6,Fog,No,90.8,Low
581,2024-01-25 04:00:00,Suburban,Highway,1430,34.1,Storm,No,37.0,Medium
582,2024-01-25 05:00:00,Suburban,Local Road,2733,79.3,Storm,Yes,30.2,Medium
583,2024-01-25 06:00:00,Downtown,Main Road,1259,42.2,Fog,No,53.0,Low
584,2024-01-25 07:00:00,Suburban,Highway,2189,26.8,Clear,Yes,15.9,High
585,2024-01-25 08:00:00,Commercial,Highway,1994,43.8,Clear,No,13.3,High
586,2024-01-25 09:00:00,Residential,Local Road,660,57.1,Clear,No,27.4,High
587,2024-01-25 10:00:00,Industrial,Local Road,2915,75.2,Rain,No,19.3,High
588,2024-01-25 11:00:00,Suburban,Highway,1814,34.3,Rain,No,17.5,Low
589,2024-01-25 12:00:00,Downtown,Local Road,1266,78.7,Fog,No,106.4,Medium
590,2024-01-25 13:00:00,Residential,Highway,495,75.2,Rain,No,24.0,High
591,2024-01-25 14:00:00,Suburban,Local Road,153,22.8,Clear,No,108.5,Low
592,2024-01-25 15:00:00,Commercial,Main Road,1751,69.7,Storm,No,52.0,Low
593,2024-01-25 16:00:00,Suburban,Highway,1075,19.2,Clear,No,81.5,Low
594,2024-01-25 17:00:00,Suburban,Main Road,630,43.4,Rain,No,30.1,Low
595,2024-01-25 18:00:00,Commercial,Main Road,1603,52.1,Clear,No,78.2,Medium
596,2024-01-25 19:00:00,Downtown,Local Road,1236,32.7,Clear,No,70.2,High
597,2024-01-25 20:00:00,Industrial,Highway,2956,42.8,Fog,No,34.6,Medium
598,2024-01-25 21:00:00,Residential,Local Road,2965,20.9,Fog,No,11.6,High
599,2024-01-25 22:00:00,Commercial,Main Road,994,77.3,Storm,No,68.8,Medium
600,2024-01-25 23:00:00,Suburban,Highway,1638,33.6,Storm,No,118.5,Medium
601,2024-01-26 00:00:00,Industrial,Main Road,2155,46.4,Fog,No,8.0,High
602,2024-01-26 01:00:00,Residential,Highway,1299,74.4,Rain,No,29.1,Low
603,2024-01-26 02:00:00,Industrial,Main Road,2156,47.7,Fog,No,48.5,High
604,2024-01-26 03:00:00,Commercial,Main Road,1154,36.4,Rain,No,91.0,Medium
605,2024-01-26 04:00:00,Commercial,Main Road,1480,22.3,Fog,No,79.3,Low
606,2024-01-26 05:00:00,Commercial,Main Road,2692,19.9,Fog,No,59.3,High
607,2024-01-26 06:00:00,Residential,Local Road,505,66.7,Rain,Yes,33.5,Medium
608,2024-01-26 07:00:00,Downtown,Main Road,2424,53.4,Storm,No,10.2,Low
609,2024-01-26 08:00:00,Downtown,Main Road,400,14.4,Fog,No,45.5,Medium
610,2024-01-26 09:00:00,Industrial,Local Road,396,55.4,Storm,No,108.4,Low
611,2024-01-26 10:00:00,Commercial,Local Road,1425,34.3,Rain,Yes,87.5,Low
612,2024-01-26 11:00:00,Suburban,Main Road,388,51.9,Clear,Yes,10.0,Medium
613,2024-01-26 12:00:00,Commercial,Local Road,2161,69.5,Storm,No,38.4,Medium
614,2024-01-26 13:00:00,Residential,Main Road,1409,50.6,Clear,Yes,45.0,Medium
615,2024-01-26 14:00:00,Industrial,Main Road,2970,39.8,Clear,No,5.6,Low
616,2024-01-26 15:00:00,Residential,Highway,413,29.3,Fog,No,33.0,Low
617,2024-01-26 16:00:00,Suburban,Highway,2709,59.7,Rain,No,89.0,Low
618,2024-01-26 17:00:00,Residential,Main Road,1593,22.7,Fog,No,108.9,High
619,2024-01-26 18:00:00,Residential,Main Road,1613,31.1,Clear,No,50.8,Low
